location_id,city,neighbourhood,country,lat,lon,expected_class,osm_element_count,F01_poi_density,F02_land_use_entropy,F03_retail_gf_ratio,F04_work_residential_ratio,F05_housing_in_between,F06_residential_density,F07_housing_diversity,F08_public_private_gradient,F09_street_cafe_density,F10_market_cluster,F12_gamma_index,F13_pedestrian_count,F14_shop_variety,F15_night_economy,F16_transit_access,F17_civic_presence,F18_healthcare_access,F19_education_scatter,F20_industrial_ribbon,F21_home_workshop_density,F22_intersection_density,F23_height_mix,F25_promenade_score,F26_density_gradient,F27_food_stand_density,F28_workspace_cluster,F29_gini_simpson,F30_green_space_ratio
253,Ahmedabad,Narol Industrial Area,India,22.9729765,72.5895984,Low,28,43.77,0.256,0.2222,2.0,0.0,0.0,0.0,0.0,9.9472,1,0.7663,0.0,0.8,0.0,5,0,9,5,0.5,0.0,205.41,0.2222,0.0995,1.3636,0.0,0.0,0.5,0.0
254,Ahmedabad,SG Highway Residential Corridor,India,23.1141806,72.5363076,Low,120,87.54,-0.0,0.0431,1.6667,0.0086,1.49,0.1667,0.0,11.9366,1,0.7801,0.0,1.2857,0.0,0,0,8,5,0.0,0.0,20.39,0.0259,0.1194,0.8491,0.0,2.4868,0.0,0.0
264,Jaipur,Malviya Nagar Market,India,26.8593668,75.8098088,Medium,360,206.4,0.5723,0.0723,0.25,0.008,25.86,0.3333,0.0169,9.4498,1,0.8299,9.45,1.1273,0.0545,8,0,2,4,0.1429,0.0,143.74,0.0281,0.1417,1.1765,0.9947,0.9947,0.7755,0.0313
265,Jaipur,Mansarovar Market,India,26.859618,75.75361,Medium,4132,2055.09,0.0,0.0002,1.0,0.0002,0.5,0.1667,0.0002,0.0,0,0.8876,6.96,0.0,0.0,0,0,2,0,0.0,0.0,397.39,0.0007,0.0348,0.0,0.0,0.4974,0.0,0.0024
266,Jaipur,Sitapura Road Market,India,26.7789586,75.8393877,Medium,61,30.34,0.235,0.1395,5.0,0.0,0.0,0.0,0.0164,0.0,0,0.8033,2.98,0.0,0.0,4,0,0,0,0.6667,0.0,95.0,0.0233,0.0149,0.0,0.0,1.4921,0.4444,0.0
267,Jaipur,Tonk Road Market,India,26.8559199,75.7949644,Medium,90,44.76,0.256,0.2105,4.0,0.0,0.5,0.1667,0.0444,0.0,0,0.8635,0.99,0.0,0.0,7,0,16,0,0.5,0.0,234.26,0.0526,0.005,0.0,0.0,0.4974,0.5,0.0556
268,Jaipur,Ajmer Road Market,India,26.8920799,75.7435805,Medium,203,100.96,0.625,0.1829,2.2,0.0854,2.49,0.5,0.0345,0.0,1,0.8551,14.92,0.0,0.0,12,0,7,0,0.0,0.0,356.61,0.0854,0.0746,0.0,0.4974,1.9894,0.782,0.0887
269,Jaipur,Jagatpura Market,India,26.8335777,75.8273041,Medium,209,103.95,0.4057,0.08,0.8182,0.0,5.47,0.3333,0.0287,0.0,1,0.8665,1.99,0.0,0.0,2,0,2,0,0.0,0.0,280.01,0.0171,0.0099,0.0,0.9947,1.4921,0.6667,0.0191
270,Jaipur,Vaishali Nagar Residential,India,26.9095703,75.7391732,Low,571,283.99,0.6029,0.1425,1.5484,0.0055,15.42,0.5,0.0298,0.0,1,0.8794,13.43,0.0,0.0,9,1,6,2,0.0833,1.9894,380.98,0.0247,0.0671,0.0,2.4868,5.471,0.7778,0.0473
271,Jaipur,Pratap Nagar Residential,India,26.8066363,75.827838,Low,113,56.2,0.0,0.0,0.0,0.0,0.5,0.1667,0.0,0.0,0,0.8925,0.0,0.0,0.0,8,1,1,0,0.0,0.0,369.54,0.0238,0.0,0.0,0.0,0.0,0.0,0.0885
272,Jaipur,Sanganer Industrial,India,26.8146217,75.7731874,Low,55,27.35,0.256,1.0,18.0,0.0,0.0,0.0,0.0,0.0,1,0.8553,0.0,0.0,0.0,2,0,8,0,0.0,0.9947,301.9,0.0667,0.0,0.0,0.0,0.9947,0.5,0.0364
273,Jaipur,Sitapura Industrial Area,India,26.776503,75.8354684,Low,71,35.31,0.256,0.0943,4.0,0.0,0.0,0.0,0.0141,0.0,0,0.7403,2.98,0.0,0.0,4,0,0,0,0.5,0.0,70.13,0.0377,0.0149,0.0,0.0,1.4921,0.5,0.0
274,Jaipur,RIICO Bindayaka Industrial,India,26.8076783,75.5698871,Low,4,1.99,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8739,0.0,0.0,0.0,0,0,0,0,1.0,0.0,33.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0
275,Jaipur,Jawahar Nagar Residential,India,26.8930427,75.8361965,Low,301,149.71,-0.0,0.0129,0.1429,0.0,3.48,0.1667,0.0066,0.0,0,0.9683,11.94,0.0,0.0,0,0,4,0,0.0,0.0,267.08,0.0129,0.0597,0.0,0.0,0.4974,0.0,0.0797
276,Jaipur,Shyam Nagar Residential,India,26.8964768,75.7706279,Low,182,90.52,0.3622,0.1471,13.0,0.0686,0.5,0.1667,0.011,0.0,1,0.8373,1.49,0.0,0.0,10,1,3,1,0.0,0.0,390.92,0.0686,0.0075,0.0,0.0,1.9894,0.5864,0.044
277,Jaipur,Chitrakoot Residential,India,26.9014106,75.7377841,Low,465,231.27,0.5253,0.1205,1.5789,0.0195,9.45,0.5,0.0366,0.0,1,0.8861,8.95,0.0,0.0,6,0,10,0,0.0,1.4921,315.82,0.0293,0.0448,0.0,0.0,2.4868,0.7188,0.043
278,Jaipur,Kalwar Road Residential,India,26.9437399,75.7525074,Low,56,27.85,0.256,0.0385,1.0,0.0,0.0,0.0,0.0,0.0,0,0.8948,0.0,0.0,0.0,5,0,9,1,0.5,0.0,390.43,0.0385,0.0,0.0,0.0,0.0,0.5,0.0
279,Lucknow,Hazratganj,India,26.8475285,80.9432003,High,468,232.76,0.2547,0.318,17.3333,0.3364,1.49,0.1667,0.062,0.0,1,0.7715,12.93,0.0,0.0,12,0,2,8,0.0,0.9947,226.8,0.0369,0.0647,0.0,1.9894,12.434,0.4967,0.0235
280,Lucknow,Aminabad Market,India,26.846801,80.9263735,High,224,111.41,0.2303,0.2523,12.0,0.0,0.99,0.3333,0.0312,0.0,1,0.8607,6.96,0.0,0.0,2,1,1,7,0.0,0.0,327.76,0.0467,0.0348,0.0,0.9947,0.4974,0.4321,0.0714
281,Lucknow,Chowk Old City,India,26.8677148,80.9042142,High,182,90.52,0.8474,0.2063,2.2,0.0317,2.49,0.1667,0.022,0.0,1,0.811,14.42,0.0,0.0,0,0,1,0,0.0,0.0,311.35,0.0635,0.0721,0.0,0.9947,0.0,0.8718,0.0385
283,Lucknow,Alambagh Market,India,26.8140101,80.9025123,Medium,99,49.24,0.2777,0.1277,6.0,0.0,0.0,0.0,0.0,0.0,0,0.8609,0.5,0.0,0.0,2,0,1,0,0.1364,0.0,222.32,0.1064,0.0025,0.0,0.0,0.9947,0.3802,0.0505
284,Lucknow,Aliganj Market,India,26.90515,80.9479913,Medium,207,102.95,0.2056,0.6897,18.0,0.0345,0.0,0.0,0.0242,0.0,1,0.9143,0.0,0.0,0.0,0,1,1,2,0.0,0.0,479.95,0.069,0.0,0.0,2.4868,2.4868,0.2901,0.4396
285,Lucknow,Indira Nagar Market,India,26.8823182,80.9900344,Medium,478,237.74,0.3925,0.439,1.125,0.0915,27.85,0.3333,0.0502,0.0,1,0.9089,16.41,0.0,0.0,3,1,9,1,0.0,0.0,522.23,0.0488,0.0821,0.0,3.9789,2.4868,0.5736,0.1987
286,Lucknow,Rajajipuram Market,India,26.8412157,80.8530276,Medium,80,39.79,-0.0,0.5143,35.0,0.0,0.0,0.0,0.025,0.0,1,0.8236,0.0,0.0,0.0,0,1,2,0,0.0,0.0,254.65,0.0143,0.0,0.0,0.0,1.4921,0.0,0.0125
287,Lucknow,Vikas Nagar Market,India,26.8915907,80.9606943,Medium,208,103.45,0.2053,0.4231,1.8333,0.0385,2.98,0.1667,0.0,0.0,1,0.923,0.0,0.0,0.0,0,0,1,5,0.0,0.0,483.93,0.1154,0.0,0.0,0.0,0.0,0.3067,0.5673
288,Lucknow,Nishatganj Market,India,26.8631861,80.9625853,Medium,111,55.21,0.505,0.0308,0.1429,0.0154,3.48,0.1667,0.009,0.0,0,0.7675,0.99,0.0,0.0,2,0,1,1,0.1905,0.0,114.39,0.0462,0.005,0.0,0.0,0.0,0.6621,0.1351
289,Lucknow,Gomti Nagar Extension Residential,India,26.8611743,81.0039196,Low,296,147.22,0.4636,0.0848,9.0,0.0,0.5,0.1667,0.027,0.0,0,0.899,4.48,0.0,0.0,1,0,0,1,0.0938,0.0,189.99,0.0182,0.0224,0.0,0.0,1.9894,0.6523,0.1892
290,Lucknow,Vrindavan Yojana Residential,India,26.7634365,80.9635685,Low,11,5.47,-0.0,0.0,0.0,0.0,0.5,0.1667,0.0,0.0,0,0.8751,0.0,0.0,0.0,0,0,0,0,0.0,0.0,224.81,0.5,0.0,0.0,0.0,0.0,0.0,0.0
291,Lucknow,Sultanpur Road IT Corridor,India,26.8053934,80.9935175,Low,11,5.47,0.1848,0.3333,1.0,0.6667,0.0,0.0,0.0,0.0,0,0.8148,0.0,0.0,0.0,0,0,0,0,0.0,0.0,159.65,0.6667,0.0,0.0,0.0,0.0,0.32,0.0
292,Lucknow,PICUP Industrial Area,India,26.8679327,80.9968032,Low,139,69.13,0.5601,0.9565,5.0,0.0,1.99,0.3333,0.0576,0.0,1,0.7868,7.96,0.0,0.0,4,1,2,2,0.0968,0.4974,161.14,0.1739,0.0398,0.0,0.9947,2.9842,0.7242,0.1511
293,Lucknow,Amar Shaheed Path Residential,India,26.8920082,80.9747252,Low,147,73.11,0.5158,0.1961,0.4762,0.0,10.44,0.1667,0.0,0.0,0,0.8617,5.97,0.0,0.0,0,0,1,1,0.0,0.0,294.93,0.0588,0.0298,0.0,0.0,2.9842,0.6792,0.2109
294,Lucknow,Jankipuram Residential,India,26.9326839,80.9396394,Low,66,32.83,-0.0,0.0909,1.0,0.0,0.0,0.0,0.0,0.0,0,0.8565,0.5,0.0,0.0,0,1,0,2,0.0,0.0,346.66,0.0909,0.0025,0.0,0.0,0.0,0.0,0.5909
296,Lucknow,Chinhat Industrial Area,India,26.8751435,81.0355588,Low,26,12.93,0.3817,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0.8067,0.0,0.0,0.0,0,0,2,1,0.0,0.0,184.52,0.5,0.0,0.0,0.0,0.0,0.5455,0.2692
297,Chandigarh,Sector 17 Plaza,India,30.7400652,76.7825889,High,780,387.94,0.4057,0.0758,3.25,0.0018,3.98,0.3333,0.0321,0.0,1,0.7848,30.34,0.0,0.0,1,0,6,0,0.0833,0.0,261.11,0.009,0.1517,0.0,0.4974,2.9842,0.5278,0.0333
298,Chandigarh,Sector 22 Market,India,30.7231692,76.7785905,High,840,417.78,0.3672,0.0146,0.2353,0.0,16.91,0.5,0.0036,0.0,1,0.8256,11.44,0.0,0.0,0,0,8,1,0.1429,0.0,215.85,0.0059,0.0572,0.0,1.4921,0.9947,0.4694,0.0595
299,Chandigarh,Sector 34 Market,India,30.7199236,76.7652082,High,911,453.09,0.2525,0.0376,4.0,0.0027,2.49,0.1667,0.0143,0.0,1,0.789,8.46,0.0,0.0,1,1,3,0,0.1111,0.0,231.27,0.0054,0.0423,0.0,4.9736,5.9683,0.3704,0.0549
300,Chandigarh,Sector 8 Market,India,30.7370233,76.7492502,Medium,841,418.28,0.4752,0.0161,0.0658,0.0,75.6,0.6667,0.0012,0.0,0,0.8533,11.94,0.0,0.0,2,1,9,1,0.0667,0.4974,219.83,0.0117,0.0597,0.0,0.0,3.9789,0.6489,0.0571
301,Chandigarh,Sector 11 Market,India,30.7231692,76.7785905,Medium,840,417.78,0.3672,0.0146,0.2353,0.0,16.91,0.5,0.0036,0.0,1,0.8256,11.44,0.0,0.0,0,0,8,1,0.1429,0.0,215.85,0.0059,0.0572,0.0,1.4921,0.9947,0.4694,0.0595
302,Chandigarh,Sector 26 Grain Market,India,30.7300088,76.8091117,Medium,152,75.6,-0.0,0.0156,1.0,0.0,0.0,0.0,0.0132,0.0,0,0.7805,8.95,0.0,0.0,1,0,1,3,0.0,0.4974,148.21,0.0312,0.0448,0.0,0.0,0.4974,0.0,0.1447
303,Chandigarh,Sector 43 Market,India,30.7190935,76.7487931,Medium,742,369.04,-0.0,0.0,0.0,0.0,0.5,0.1667,0.0,0.0,0,0.7934,4.97,0.0,0.0,2,1,1,2,0.0,0.0,212.37,0.0031,0.0249,0.0,0.0,0.0,0.0,0.0593
304,Chandigarh,Manimajra Market,India,30.7127455,76.832944,Medium,526,261.61,0.2077,0.0093,4.0,0.0046,0.5,0.1667,0.0057,0.0,0,0.8727,19.4,0.0,0.0,5,0,1,0,0.0,0.0,235.75,0.0093,0.097,0.0,0.0,0.0,0.375,0.0304
305,Chandigarh,IT Park Road Mohali,India,30.7674667,76.7859218,Medium,534,265.59,0.3235,0.0072,0.0101,0.0,49.24,0.3333,0.0037,0.0,0,0.8748,0.99,0.0,0.0,0,0,1,3,0.0,0.0,170.1,0.0072,0.005,0.0,0.4974,0.4974,0.5408,0.1161
306,Chandigarh,Sector 22 Residential,India,30.7251123,76.7854183,Low,1066,530.18,0.3091,0.0068,0.5455,0.0011,5.47,0.1667,0.0019,0.0,1,0.8492,21.39,0.0,0.0,1,0,3,1,0.0833,0.0,250.17,0.0034,0.1069,0.0,0.4974,0.0,0.4167,0.0713
307,Chandigarh,Sector 20 Residential,India,30.7251123,76.7854183,Low,1066,530.18,0.3091,0.0068,0.5455,0.0011,5.47,0.1667,0.0019,0.0,1,0.8492,21.39,0.0,0.0,1,0,3,1,0.0833,0.0,250.17,0.0034,0.1069,0.0,0.4974,0.0,0.4167,0.0713
308,Chandigarh,IT Park Chandigarh,India,30.7674667,76.7859218,Low,534,265.59,0.3235,0.0072,0.0101,0.0,49.24,0.3333,0.0037,0.0,0,0.8748,0.99,0.0,0.0,0,0,1,3,0.0,0.0,170.1,0.0072,0.005,0.0,0.4974,0.4974,0.5408,0.1161
310,Chandigarh,Zirakpur Residential,India,30.62546,76.8235499,Low,106,52.72,-0.0,0.1333,8.0,0.0,0.0,0.0,0.0472,0.0,1,0.8095,0.0,0.0,0.0,1,0,0,0,0.0,0.4974,60.18,0.0222,0.0,0.0,1.4921,0.9947,0.0,0.0
311,Chandigarh,Kharar Residential,India,30.7498142,76.6412239,Low,64,31.83,0.0,0.5238,10.0,0.0,0.0,0.0,0.0469,0.0,1,0.7946,0.0,0.0,0.0,1,0,9,0,0.0,0.0,265.09,0.0476,0.0,0.0,0.0,1.4921,0.0,0.0
313,Indore,Rajwada Palace Area,India,22.718016,75.8547632,High,9532,4740.83,0.1639,0.0041,34.0,0.0001,0.5,0.1667,0.0004,0.0,1,0.8973,1.49,0.0,0.0,1,0,69,0,0.0,0.0,391.42,0.0003,0.0075,0.0,0.9947,1.4921,0.2145,0.0009
314,Indore,Palasia Square,India,22.7233904,75.8844667,Medium,4226,2101.84,0.1391,0.0087,13.0,0.0005,0.99,0.3333,0.0017,0.0,1,0.753,2.49,0.0,0.0,11,0,56,0,0.0,0.0,212.87,0.0021,0.0124,0.0,12.9313,4.4762,0.2188,0.0047
315,Indore,Vijay Nagar Market,India,22.6948381,75.8539948,Medium,3202,1592.54,0.2422,0.0007,2.0,0.0,0.5,0.1667,0.0,0.0,0,0.8786,4.97,0.0,0.0,0,0,18,1,0.0,0.0,206.9,0.0007,0.0249,0.0,0.4974,0.4974,0.3571,0.0094
316,Indore,Super Corridor IT Zone,India,22.7853496,75.8352312,Low,994,494.38,0.4057,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0,0.7574,3.48,0.0,0.0,1,0,0,0,0.3333,0.0,98.48,0.0031,0.0174,0.0,0.0,0.0,0.6667,0.001
318,Nagpur,Sitabuldi Market,India,21.1414478,79.0824843,High,793,394.41,0.7451,0.0573,3.8571,0.0185,3.48,0.5,0.0113,0.0,1,0.8083,12.93,0.0,0.0,5,0,15,0,0.1765,0.0,185.51,0.0202,0.0647,0.0,1.4921,0.4974,0.8443,0.0113
319,Nagpur,Dharampeth Extension,India,21.1409684,79.0624344,Medium,378,188.0,0.4992,0.0985,20.0,0.0036,0.0,0.0,0.0265,0.0,1,0.8863,2.49,0.0,0.0,3,1,1,3,0.0,0.0,212.87,0.0219,0.0124,0.0,1.4921,2.9842,0.7347,0.0317
320,Nagpur,Itwari Market,India,21.1569338,79.1102582,High,257,127.82,0.0,0.0218,0.5556,0.0218,4.48,0.3333,0.0117,0.0,0,0.8706,1.99,0.0,0.0,2,0,0,0,0.0,0.0,333.23,0.0306,0.0099,0.0,0.0,0.0,0.0,0.0039
321,Nagpur,Wardha Road IT Corridor,India,21.0905549,79.0647829,Low,40,19.89,-0.0,0.05,2.0,0.0,0.5,0.1667,0.0,0.0,0,0.88,2.98,0.0,0.0,2,0,0,0,0.0,0.4974,185.51,0.15,0.0149,0.0,0.0,0.4974,0.0,0.1
322,Nagpur,MIDC Butibori Industrial,India,21.1100985,78.9908833,Low,35,17.41,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.865,0.0,0.0,0.0,0,0,0,0,1.0,0.0,85.05,0.0606,0.0,0.0,0.0,0.0,0.0,0.0
323,Coimbatore,RS Puram Main Road,India,11.0080177,76.9501661,Medium,2473,1229.97,-0.0,0.0665,123.0,0.0,0.0,0.0,0.0186,0.0,1,0.8646,0.5,0.0,0.0,6,1,9,2,1.0,0.4974,122.35,0.0005,0.0025,0.0,3.4815,2.9842,0.0,0.0004
324,Coimbatore,Gandhipuram Bus Stand Area,India,11.016257,76.9693485,High,3106,1544.8,0.256,0.0241,7.7143,0.0044,3.48,0.3333,0.0087,0.0,1,0.7789,0.5,0.0,0.0,9,0,5,2,0.0,0.4974,157.66,0.0024,0.0025,0.0,0.0,1.9894,0.5,0.0006
325,Coimbatore,Brookefields Mall Area,India,11.0088739,76.9593964,Medium,1420,706.25,0.4992,0.0425,46.0,0.0087,0.5,0.1667,0.0099,0.0,1,0.8463,0.0,0.0,0.0,7,1,7,1,0.2857,0.0,156.17,0.0039,0.0,0.0,0.4974,2.4868,0.7347,0.0007
327,Coimbatore,Peelamedu Residential,India,11.0277825,76.9986157,Low,3531,1756.18,0.3839,0.0032,2.0,0.0,0.99,0.3333,0.0028,0.0,0,0.8796,2.98,0.0,0.0,5,0,0,3,0.5,0.0,164.63,0.0014,0.0149,0.0,0.0,0.9947,0.625,0.0003
328,Kochi,Marine Drive Area,India,9.9330827,76.2663552,Medium,3211,1597.02,0.6399,0.0182,8.4,0.002,2.49,0.3333,0.0059,0.0,1,0.867,0.99,0.0,0.0,29,1,0,1,0.25,0.0,95.99,0.0042,0.005,0.0,2.9842,4.4762,0.8125,0.0006
329,Kochi,MG Road Kochi,India,9.9824891,76.2829173,High,2396,1191.67,0.6609,0.3556,11.9024,0.0679,20.39,0.6667,0.0476,0.0,1,0.7683,7.46,0.0,0.0,24,1,8,4,0.0526,2.9842,153.19,0.0165,0.0373,0.0,7.9577,28.3495,0.7867,0.0004
331,Kochi,Kakkanad IT Park,India,10.0076837,76.36403,Low,652,324.28,0.5269,0.1041,2.2308,0.0393,6.47,0.5,0.0399,0.0,1,0.7162,0.99,0.0,0.0,15,0,1,0,0.2,0.4974,33.32,0.0255,0.005,0.0,3.4815,8.4551,0.6944,0.0123
332,Kochi,Edappally Junction,India,10.024969,76.3080204,Medium,1560,775.88,0.5688,0.1575,1.0,0.0235,72.61,0.3333,0.0442,0.0,1,0.7422,7.46,0.0,0.0,20,1,6,1,0.0909,1.9894,189.49,0.0114,0.0373,0.0,2.4868,14.4234,0.7273,0.0026
347,Vadodara,Sayajigunj,India,22.309047,73.1851032,Medium,239,118.87,0.2716,0.1415,11.0,0.0094,0.0,0.0,0.0167,0.0,0,0.7101,18.4,0.0,0.0,1,1,1,5,0.0,0.0,122.35,0.0377,0.092,0.0,5.471,4.9736,0.4062,0.046
364,Agra,Taj Nagri Residential,India,27.1475691,78.0563632,Low,28,13.93,-0.0,0.2,0.0,0.0,0.0,0.0,0.0714,0.0,0,0.7791,0.5,0.0,0.0,0,0,0,0,0.0,0.0,200.93,0.4,0.0025,0.0,0.0,0.0,0.0,0.1429
365,Agra,Foundry Nagar Industrial,India,27.2178433,78.0431539,Low,5,2.49,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.842,0.0,0.0,0.0,0,0,0,1,1.0,0.0,174.57,0.5,0.0,0.0,0.0,0.0,0.0,0.2
366,Ranchi,Main Road Ranchi,India,23.3292346,85.3160477,Medium,69,34.32,0.3735,0.75,3.0,0.1,0.99,0.1667,0.1594,0.0,0,0.818,0.0,0.0,0.0,0,1,1,2,0.0,0.0,254.15,0.25,0.0,0.0,0.0,0.4974,0.6111,0.0435
367,Ranchi,Doranda Market,India,23.3359705,85.3250001,Medium,106,52.72,0.6029,0.2909,11.0,0.0545,0.5,0.1667,0.0472,0.0,1,0.8641,0.0,0.0,0.0,0,0,1,1,0.0,0.0,276.03,0.0727,0.0,0.0,0.4974,1.9894,0.7778,0.0943
368,Ranchi,IT Park Ranchi,India,23.3549244,85.3228585,Low,159,79.08,0.6455,1.0,18.6667,0.0638,1.49,0.3333,0.1069,0.0,1,0.8478,1.99,0.0,0.0,0,0,5,2,0.0,0.4974,227.79,0.1277,0.0099,0.0,0.9947,1.9894,0.82,0.0189
369,Mangaluru,Hampankatta Market,India,12.8691203,74.843432,High,1102,548.09,0.6918,0.0801,10.25,0.0169,1.99,0.3333,0.0363,0.0,1,0.7124,4.97,0.0,0.0,10,1,6,8,0.125,0.0,127.32,0.0181,0.0249,0.0,1.4921,1.4921,0.8203,0.0154
371,Mangaluru,Bejai Residential,India,12.8958022,74.8417634,Low,98,48.74,0.3839,0.5,2.4,0.0263,2.49,0.5,0.1531,0.0,1,0.7295,0.0,0.0,0.0,2,1,1,2,0.5,0.9947,112.4,0.2105,0.0,0.0,0.4974,0.9947,0.625,0.0102
372,Thiruvananthapuram,MG Road Trivandrum,India,8.4325305,76.9685185,High,292,145.23,-0.0,0.122,15.0,0.0,0.99,0.3333,0.0068,0.0,1,0.7547,0.0,0.0,0.0,6,0,1,2,0.0,0.4974,97.48,0.0244,0.0,0.0,0.9947,2.9842,0.0,0.0
373,Thiruvananthapuram,Technopark Campus,India,8.5578269,76.8807437,Low,1571,781.35,0.5259,0.0669,2.8095,0.0065,10.44,0.3333,0.0274,0.0,1,0.7173,1.49,0.0,0.0,5,1,9,8,0.0,0.4974,80.07,0.0072,0.0075,0.0,2.4868,14.4234,0.7222,0.0025
374,Thiruvananthapuram,Kazhakkoottam IT Zone,India,8.5660255,76.8737867,Low,2354,1170.78,0.6352,0.0345,0.9365,0.0054,31.33,0.5,0.0115,0.0,1,0.7131,0.99,0.0,0.0,8,1,9,1,0.1818,0.9947,130.31,0.005,0.005,0.0,0.0,7.9577,0.8099,0.0013
375,London,Shoreditch,United Kingdom,51.5266694,-0.0798926,High,8672,4313.1,0.7091,0.3469,1.3,0.0703,258.63,0.8333,0.0379,0.0,1,0.9435,1625.37,0.0,0.0,93,1,19,10,0.2296,6.4657,1674.11,0.0136,0.5,0.0,63.1646,94.9956,0.8137,0.0107
376,London,Soho,United Kingdom,51.5140654,-0.1350494,High,15133,7526.54,0.5475,0.7196,3.7449,0.2565,315.82,0.8333,0.0799,0.0,1,0.9329,2490.77,0.0,0.0,149,1,43,27,0.4926,29.8416,2300.78,0.0076,0.5,0.0,113.8953,184.0229,0.6853,0.0019
377,London,Borough Market Area,United Kingdom,51.5055815,-0.0901984,High,7900,3929.14,0.725,0.4207,1.2653,0.1843,170.59,1.0,0.0432,0.0,1,0.9315,1875.54,0.0,0.0,98,1,18,5,0.1047,5.471,1773.58,0.023,0.5,0.0,72.6144,71.1224,0.8062,0.0115
378,London,Brixton Market,United Kingdom,51.4620845,-0.1130724,High,7383,3672.0,0.6378,0.1035,0.6336,0.0311,316.32,0.8333,0.0187,0.0,1,0.9293,522.23,0.0,0.0,81,1,2,0,0.1942,12.434,792.79,0.0059,0.5,0.0,25.3653,24.3706,0.7427,0.0073
379,London,Angel Islington,United Kingdom,51.530815,-0.104177,High,8817,4385.22,0.6111,0.1552,0.3181,0.0288,752.01,1.0,0.0246,0.0,1,0.9231,1172.28,0.0,0.0,94,1,10,10,0.1377,3.4815,1208.58,0.0088,0.5,0.0,25.3653,48.2438,0.7139,0.0121
380,London,Marylebone Village,United Kingdom,51.5196374,-0.1519627,High,11326,5633.09,0.6284,0.3501,0.5073,0.1363,1151.88,1.0,0.038,0.0,1,0.9434,1930.75,0.0,0.0,112,1,58,14,0.32,10.4445,1933.24,0.0087,0.5,0.0,44.265,112.4032,0.759,0.0046
381,London,Portobello Road Market,United Kingdom,51.5160858,-0.2051174,High,6386,3176.14,0.5166,0.2046,0.2338,0.0326,1293.63,1.0,0.0243,0.0,1,0.892,377.5,0.0,0.0,67,1,12,2,0.2,4.4762,514.77,0.0095,0.5,0.0,16.4129,32.3283,0.6206,0.0144
382,London,Dalston Ridley Road,United Kingdom,51.5481329,-0.0741843,High,5917,2942.87,0.5926,0.098,0.1609,0.0194,763.45,0.8333,0.0152,0.0,1,0.9108,517.75,0.0,0.0,78,1,10,0,0.1929,3.4815,767.92,0.0096,0.5,0.0,13.4287,13.9261,0.7198,0.0155
383,London,Bermondsey Street,United Kingdom,51.5024125,-0.0824996,High,6922,3442.72,0.6941,0.2891,0.6912,0.0906,215.85,1.0,0.0331,0.0,1,0.9275,1600.5,0.0,0.0,75,1,8,4,0.13,4.9736,1501.53,0.0231,0.5,0.0,41.2808,34.3178,0.7956,0.0153
384,London,Stoke Newington Church Street,United Kingdom,51.5621648,-0.0758392,High,4246,2111.79,0.6118,0.1322,0.3018,0.0101,388.93,0.8333,0.0172,0.0,1,0.888,318.31,0.0,0.0,49,1,2,0,0.2234,3.4815,517.75,0.0114,0.5,0.0,13.9261,11.9366,0.6971,0.0146
385,London,Hackney Central,United Kingdom,51.5470605,-0.0568749,Medium,6727,3345.74,0.6487,0.1158,0.14,0.0794,1108.12,1.0,0.0135,0.0,1,0.8978,620.7,0.0,0.0,84,1,9,2,0.2082,3.4815,924.09,0.0103,0.5,0.0,23.8732,20.3917,0.7379,0.0184
428,Barcelona,Raval Market Area,Spain,41.4412998,2.2115377,High,8691,4322.55,0.7992,0.1168,0.1492,0.0177,1656.21,0.5,0.0055,0.0,1,0.914,1098.67,0.0,0.0,103,1,7,0,0.1395,19.8944,1204.6,0.0047,0.5,0.0,7.4604,61.6725,0.8653,0.0389
429,Barcelona,Gràcia Mercat de l'Abaceria,Spain,41.4874935,2.0311666,High,1553,772.4,0.6522,0.1258,1.1084,0.0013,41.28,0.6667,0.0135,0.0,1,0.7835,153.68,0.0,0.0,71,1,1,0,0.0706,1.9894,444.14,0.0201,0.5,0.0,0.0,7.4604,0.7313,0.0541
430,Barcelona,Sant Antoni Market,Spain,41.3784116,2.1617677,High,11393,5666.41,0.6188,0.3069,0.2184,0.0338,2022.26,0.6667,0.0565,0.0,1,0.9557,1067.33,0.0,0.0,128,1,8,7,0.027,10.4445,1653.72,0.0058,0.5,0.0,43.7676,43.7676,0.721,0.0306
431,Barcelona,Poblenou 22@ Tech District,Spain,41.3987683,2.2044872,Medium,5933,2950.83,0.5652,0.304,0.3031,0.0556,745.04,0.6667,0.0372,0.0,1,0.9511,829.6,0.0,0.0,65,1,3,11,0.0204,7.9577,1242.4,0.0132,0.5,0.0,11.4393,55.7042,0.6519,0.0194
432,Barcelona,Clot Market Area,Spain,42.1804442,1.9276033,Medium,56,27.85,0.316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8095,0.5,0.0,0.0,0,0,0,0,0.0,0.0,31.83,0.1765,0.0025,0.0,0.0,0.0,0.545,0.3393
